MovieID,Title,Year,Genres,Language,Country,Total Views
412,"Age of Innocence, The",1993,DRAMA,Spanish,India,13946
413,Airheads,1994,COMEDY,German,India,83741
414,"Air Up There, The",1994,COMEDY,Spanish,India,80164
415,Another Stakeout,1993,COMEDY|THRILLER,German,Canada,20255
416,Bad Girls,1994,WESTERN,German,France,47631
417,Barcelona,1994,COMEDY|ROMANCE,French,USA,62459
418,Being Human,1993,DRAMA,English,Canada,29914
419,"Beverly Hillbillies, The",1993,COMEDY,English,France,58720
420,Beverly Hills Cop III,1994,ACTION|COMEDY,Italian,France,31907
421,Black Beauty,1994,ADVENTURE|CHILDREN'S,French,France,3439
422,Blink,1994,THRILLER,Spanish,USA,83241
423,Blown Away,1994,ACTION|THRILLER,English,Italy,29801
424,Blue Chips,1994,DRAMA,Italian,Italy,13481
425,Blue Sky,1994,DRAMA|ROMANCE,Italian,Italy,26663
426,Body Snatchers,1993,HORROR|SCI-FI|THRILLER,Italian,USA,5407
427,Boxing Helena,1993,MYSTERY|ROMANCE|THRILLER,French,Canada,68826
428,"Bronx Tale, A",1993,DRAMA,Spanish,France,14528
429,Cabin Boy,1994,COMEDY,French,USA,66504
430,Calendar Girl,1993,DRAMA,Spanish,India,69232
431,Carlito's Way,1993,CRIME|DRAMA,English,Canada,43990
432,City Slickers II: The Legend of Curly's Gold,1994,COMEDY|WESTERN,Spanish,Italy,45361
433,Clean Slate,1994,COMEDY,French,India,40176
434,Cliffhanger,1993,ACTION|ADVENTURE|CRIME,French,Canada,50242
435,Coneheads,1993,COMEDY|SCI-FI,Spanish,USA,35983
436,Color of Night,1994,DRAMA|THRILLER,German,Italy,11819
437,Cops and Robbersons,1994,COMEDY,German,India,56489
438,"Cowboy Way, The",1994,ACTION|COMEDY,French,France,24653
439,Dangerous Game,1993,DRAMA,Italian,India,6661
440,Dave,1993,COMEDY|ROMANCE,German,France,5686
441,Dazed and Confused,1993,COMEDY,Italian,India,11496
442,Demolition Man,1993,ACTION|SCI-FI,Italian,UK,12816
443,"Endless Summer 2, The",1994,DOCUMENTARY,German,France,10508
444,Even Cowgirls Get the Blues,1993,COMEDY|ROMANCE,German,UK,16305
445,Fatal Instinct,1993,COMEDY,French,USA,6485
446,Farewell My Concubine,1993,DRAMA|ROMANCE,English,France,35911
447,"Favor, The",1994,COMEDY|ROMANCE,French,USA,45087
448,Fearless,1993,DRAMA,English,Canada,4576
449,Fear of a Black Hat,1993,COMEDY,English,Canada,33385
450,With Honors,1994,COMEDY|DRAMA,French,Canada,70273
451,Flesh and Bone,1993,DRAMA|MYSTERY|ROMANCE,German,France,69697
452,Widows' Peak,1994,DRAMA,English,France,47567
453,For Love or Money,1993,COMEDY,Italian,France,40731
454,"Firm, The",1993,DRAMA|THRILLER,German,Canada,92030
455,Free Willy,1993,ADVENTURE|CHILDREN'S|DRAMA,Italian,India,97083
456,Fresh,1994,DRAMA,German,Canada,1718
457,"Fugitive, The",1993,ACTION|THRILLER,French,USA,57854
458,Geronimo: An American Legend,1993,DRAMA|WESTERN,Spanish,India,14439
459,"Getaway, The",1994,ACTION,Spanish,Italy,79459
460,Getting Even with Dad,1994,COMEDY,German,France,99434
461,Go Fish,1994,DRAMA|ROMANCE,German,Canada,93809
462,"Good Man in Africa, A",1994,ACTION|ADVENTURE,Italian,UK,26408
463,Guilty as Sin,1993,CRIME|DRAMA|THRILLER,German,Italy,12801
464,Hard Target,1993,ACTION|ADVENTURE|CRIME|THRILLER,German,France,54183
465,Heaven & Earth,1993,ACTION|DRAMA|WAR,French,Canada,17802
466,Hot Shots! Part Deux,1993,ACTION|COMEDY|WAR,Spanish,France,20807
467,Live Nude Girls,1995,COMEDY,Italian,USA,56617
468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The",1995,COMEDY|ROMANCE,Italian,Canada,98664
469,"House of the Spirits, The",1993,DRAMA|ROMANCE,English,France,24197
470,House Party 3,1994,COMEDY,Spanish,Italy,44971
471,"Hudsucker Proxy, The",1994,COMEDY|ROMANCE,Spanish,India,67412
472,I'll Do Anything,1994,COMEDY|DRAMA,English,Italy,69331
473,In the Army Now,1994,COMEDY|WAR,Italian,India,51763
474,In the Line of Fire,1993,ACTION|THRILLER,English,Canada,71467
475,In the Name of the Father,1993,DRAMA,Spanish,UK,90001
476,"Inkwell, The",1994,COMEDY|DRAMA,Italian,France,83515
477,What's Love Got to Do with It?,1993,DRAMA,German,India,10784
478,Jimmy Hollywood,1994,COMEDY,German,Italy,58833
479,Judgment Night,1993,ACTION,German,France,84054
480,Jurassic Park,1993,ACTION|ADVENTURE|SCI-FI,German,India,45506
481,Kalifornia,1993,DRAMA|THRILLER,Spanish,Italy,77913
482,Killing Zoe,1994,THRILLER,Spanish,Canada,36245
483,King of the Hill,1993,DRAMA,French,UK,63250
484,Lassie,1994,ADVENTURE|CHILDREN'S,French,India,7490
485,Last Action Hero,1993,ACTION|COMEDY,Spanish,Italy,82731
486,Life with Mikey,1993,COMEDY,French,France,4643
487,Lightning Jack,1994,COMEDY|WESTERN,English,France,80307
488,M. Butterfly,1993,DRAMA,French,Italy,63789
489,Made in America,1993,COMEDY,German,France,78638
490,Malice,1993,THRILLER,Spanish,Italy,29574
491,"Man Without a Face, The",1993,DRAMA,German,USA,1228
492,Manhattan Murder Mystery,1993,COMEDY|MYSTERY,Spanish,UK,86613
493,Menace II Society,1993,ACTION|CRIME|DRAMA,Spanish,USA,55260
494,Executive Decision,1996,ACTION|THRILLER,Spanish,France,41730
495,In the Realm of the Senses (Ai no corrida),1976,DRAMA,Spanish,India,30381
496,What Happened Was...,1994,COMEDY|DRAMA|ROMANCE,English,UK,46015
497,Much Ado About Nothing,1993,COMEDY|ROMANCE,Spanish,Canada,58070
498,Mr. Jones,1993,DRAMA|ROMANCE,English,Italy,69634
499,Mr. Wonderful,1993,COMEDY|ROMANCE,German,Canada,39447
500,Mrs. Doubtfire,1993,COMEDY,Italian,India,61671
501,Naked,1993,DRAMA,French,France,82044
502,"Next Karate Kid, The",1994,ACTION|CHILDREN'S,Spanish,Canada,13462
503,"New Age, The",1994,DRAMA,French,France,5575
504,No Escape,1994,ACTION|SCI-FI,Spanish,Canada,3241
505,North,1994,COMEDY,German,India,5908
506,Orlando,1993,DRAMA,German,France,24015
507,"Perfect World, A",1993,ACTION|DRAMA,Italian,Canada,69284
508,Philadelphia,1993,DRAMA,German,India,44916
509,"Piano, The",1993,DRAMA|ROMANCE,Spanish,Canada,46215
510,Poetic Justice,1993,DRAMA,French,India,80033
511,"Program, The",1993,ACTION|DRAMA,English,France,98733
512,Robert A. Heinlein's The Puppet Masters,1994,HORROR|SCI-FI,Italian,France,40883
513,Radioland Murders,1994,COMEDY|MYSTERY|ROMANCE,Spanish,France,73049
514,"Ref, The",1994,COMEDY,German,UK,18157
515,"Remains of the Day, The",1993,DRAMA,Italian,UK,80625
516,Renaissance Man,1994,COMEDY|DRAMA|WAR,German,Italy,94074
517,Rising Sun,1993,ACTION|DRAMA|MYSTERY,Spanish,USA,15012
518,"Road to Wellville, The",1994,COMEDY,French,USA,33794
519,Robocop 3,1993,SCI-FI|THRILLER,English,USA,14829
520,Robin Hood: Men in Tights,1993,COMEDY,Italian,USA,39989
521,Romeo Is Bleeding,1993,CRIME|THRILLER,Italian,France,13618
522,Romper Stomper,1992,ACTION|DRAMA,English,Italy,62947
523,Ruby in Paradise,1993,DRAMA,Italian,Canada,68650
524,Rudy,1993,DRAMA,French,France,2814
525,"Saint of Fort Washington, The",1993,DRAMA,German,Canada,87684
526,"Savage Nights (Nuits fauves, Les)",1992,DRAMA,German,India,66605
527,Schindler's List,1993,DRAMA,German,USA,75263
528,"Scout, The",1994,DRAMA,German,Canada,90459
529,Searching for Bobby Fischer,1993,DRAMA,French,India,96313
530,Second Best,1994,DRAMA,Italian,France,76022
531,"Secret Garden, The",1993,CHILDREN'S|DRAMA,English,France,7924
532,Serial Mom,1994,COMEDY|CRIME|HORROR,Spanish,USA,54700
533,"Shadow, The",1994,ACTION,German,USA,20860
534,Shadowlands,1993,DRAMA|ROMANCE,Italian,UK,47784
535,Short Cuts,1993,DRAMA,French,UK,99683
536,"Simple Twist of Fate, A",1994,DRAMA,Spanish,USA,28019
537,Sirens,1994,COMEDY|DRAMA,French,USA,3190
538,Six Degrees of Separation,1993,DRAMA,French,France,74956
539,Sleepless in Seattle,1993,COMEDY|ROMANCE,German,Canada,78601
540,Sliver,1993,THRILLER,Spanish,UK,17052
541,Blade Runner,1982,FILM|NOIR|SCI-FI,Italian,UK,81836
542,Son in Law,1993,COMEDY,French,Italy,24534
543,So I Married an Axe Murderer,1993,COMEDY|ROMANCE|THRILLER,Italian,Italy,75483
544,Striking Distance,1993,ACTION,Italian,Canada,72594
545,Harlem,1993,DRAMA,English,USA,58369
546,Super Mario Bros.,1993,ACTION|ADVENTURE|CHILDREN'S|SCI-FI,Italian,Italy,81387
547,Surviving the Game,1994,ACTION|ADVENTURE|THRILLER,German,Italy,15867
548,Terminal Velocity,1994,ACTION,German,UK,31303
549,Thirty-Two Short Films About Glenn Gould,1993,DOCUMENTARY,Italian,France,95859
550,Threesome,1994,COMEDY|ROMANCE,Spanish,India,32919
551,"Nightmare Before Christmas, The",1993,CHILDREN'S|COMEDY|MUSICAL,Spanish,USA,88396
552,"Three Musketeers, The",1993,ACTION|ADVENTURE|COMEDY,Spanish,UK,57074
553,Tombstone,1993,WESTERN,Italian,India,95565
554,Trial by Jury,1994,THRILLER,French,Italy,67715
555,True Romance,1993,ACTION|CRIME|ROMANCE,Italian,UK,64124
556,"War Room, The",1993,DOCUMENTARY,German,India,75460
557,Mamma Roma,1962,DRAMA,English,USA,28949
558,"Pagemaster, The",1994,ACTION|ADVENTURE|ANIMATION|CHILDREN'S|FANTASY,German,Italy,59315
559,"Paris, France",1993,COMEDY,Italian,Italy,94295
560,"Beans of Egypt, Maine, The",1994,DRAMA,English,India,65373
561,Killer (Bulletproof Heart),1994,THRILLER,Spanish,France,74911
562,Welcome to the Dollhouse,1995,COMEDY|DRAMA,English,Italy,60209
563,Germinal,1993,DRAMA,English,France,48789
564,Chasers,1994,COMEDY,German,Canada,98498
565,Cronos,1992,HORROR,Italian,USA,59030
566,Naked in New York,1994,COMEDY|ROMANCE,French,France,27502
567,Kika,1993,DRAMA,French,India,49540
568,Bhaji on the Beach,1993,COMEDY|DRAMA,English,India,64191
569,Little Big League,1994,CHILDREN'S|COMEDY,Italian,Italy,59315
570,"Slingshot, The (K?disbellan )",1993,COMEDY|DRAMA,Spanish,Italy,78495
571,"Wedding Gift, The",1994,DRAMA,Italian,Canada,65496
572,Foreign Student,1994,DRAMA,Spanish,France,25075
573,"Ciao, Professore! (Io speriamo che me la cavo )",1993,DRAMA,French,India,68120
574,Spanking the Monkey,1994,COMEDY|DRAMA,Spanish,France,7469
575,"Little Rascals, The",1994,CHILDREN'S|COMEDY,German,France,66826
576,Fausto,1993,COMEDY,English,Canada,16402
577,Andre,1994,ADVENTURE|CHILDREN'S,Spanish,UK,25900
578,"Hour of the Pig, The",1993,DRAMA|MYSTERY,German,France,17458
579,"Scorta, La",1993,THRILLER,Italian,France,3047
580,Princess Caraboo,1994,DRAMA,Spanish,Italy,68111
581,"Celluloid Closet, The",1995,DOCUMENTARY,German,UK,11012
582,Metisse (Caf¨¦ au Lait),1993,COMEDY,German,USA,45904
583,Dear Diary (Caro Diario),1994,COMEDY|DRAMA,German,India,84744
584,I Don't Want to Talk About It (De eso no se habla),1993,DRAMA,Spanish,India,66969
585,"Brady Bunch Movie, The",1995,COMEDY,Spanish,UK,55554
586,Home Alone,1990,CHILDREN'S|COMEDY,Spanish,India,76490
587,Ghost,1990,COMEDY|ROMANCE|THRILLER,English,USA,33601
588,Aladdin,1992,ANIMATION|CHILDREN'S|COMEDY|MUSICAL,French,UK,13348
589,Terminator 2: Judgment Day,1991,ACTION|SCI-FI|THRILLER,Italian,Canada,89575
590,Dances with Wolves,1990,ADVENTURE|DRAMA|WESTERN,Italian,Canada,23362
591,Tough and Deadly,1995,ACTION|DRAMA|THRILLER,French,France,49082
592,Batman,1989,ACTION|ADVENTURE|CRIME|DRAMA,French,Canada,67356
593,"Silence of the Lambs, The",1991,DRAMA|THRILLER,English,France,62997
594,Snow White and the Seven Dwarfs,1937,ANIMATION|CHILDREN'S|MUSICAL,English,UK,57610
595,Beauty and the Beast,1991,ANIMATION|CHILDREN'S|MUSICAL,English,Canada,27822
596,Pinocchio,1940,ANIMATION|CHILDREN'S,German,Italy,79874
597,Pretty Woman,1990,COMEDY|ROMANCE,French,India,60309
598,Window to Paris,1994,COMEDY,German,France,11257
599,"Wild Bunch, The",1969,WESTERN,French,France,6472
600,Love and a .45,1994,THRILLER,English,India,89374
601,"Wooden Man's Bride, The (Wu Kui)",1994,DRAMA,Spanish,Canada,33982
602,"Great Day in Harlem, A",1994,DOCUMENTARY,English,Canada,44093
603,"Bye Bye, Love",1995,COMEDY,English,India,1992
604,Criminals,1996,DOCUMENTARY,German,India,18104
605,One Fine Day,1996,DRAMA|ROMANCE,Spanish,India,14908
606,Candyman: Farewell to the Flesh,1995,HORROR,English,Canada,78006
607,Century,1993,DRAMA,French,France,43121
608,Fargo,1996,DRAMA,German,UK,55702
609,Homeward Bound II: Lost in San Francisco,1996,ADVENTURE|CHILDREN'S,French,UK,46048
610,Heavy Metal,1981,ACTION|ADVENTURE|ANIMATION|HORROR|SCI-FI,Italian,Italy,10170
611,Hellraiser: Bloodline,1996,ACTION|HORROR|SCI-FI,French,USA,93479
612,"Pallbearer, The",1996,COMEDY,Spanish,Italy,83889
613,Jane Eyre,1996,DRAMA|ROMANCE,French,Italy,83041
614,Loaded,1994,DRAMA|THRILLER,German,France,72726
615,Bread and Chocolate (Pane e cioccolata),1973,DRAMA,English,USA,58871
616,"Aristocats, The",1970,ANIMATION|CHILDREN'S,English,UK,61319
617,"Flower of My Secret, The (La Flor de Mi Secreto)",1995,DRAMA,German,USA,95510
618,Two Much,1996,COMEDY|ROMANCE,Italian,India,2804
619,Ed,1996,COMEDY,French,USA,72116
620,Scream of Stone (Schrei aus Stein),1991,DRAMA,Italian,India,46587
621,My Favorite Season,1993,DRAMA,Italian,France,79401
623,"Modern Affair, A",1995,ROMANCE,English,Italy,68549
624,Condition Red,1995,ACTION|DRAMA|THRILLER,English,USA,77317
625,Asfour Stah,1990,DRAMA,French,Canada,33205
626,"Thin Line Between Love and Hate, A",1996,COMEDY,German,Canada,92621
627,"Last Supper, The",1995,DRAMA|THRILLER,English,India,10713
628,Primal Fear,1996,DRAMA|THRILLER,English,India,65908
629,Rude,1995,DRAMA,German,Canada,13042
630,Carried Away,1996,DRAMA|ROMANCE,Italian,UK,29941
631,All Dogs Go to Heaven 2,1996,ANIMATION|CHILDREN'S|MUSICAL,French,Italy,3688
632,Land and Freedom (Tierra y libertad),1995,WAR,French,Italy,56525
633,Denise Calls Up,1995,COMEDY,Spanish,Italy,81348
634,Theodore Rex,1995,COMEDY,German,Canada,31387
635,"Family Thing, A",1996,COMEDY|DRAMA,English,Italy,14321
636,Frisk,1995,DRAMA,English,USA,88995
637,Sgt. Bilko,1996,COMEDY,English,USA,6785
638,Jack and Sarah,1995,ROMANCE,English,India,57274
639,Girl 6,1996,COMEDY,Spanish,France,67596
640,Diabolique,1996,DRAMA|THRILLER,English,Italy,56803
641,"Little Indian, Big City (Un indien dans la ville)",1994,COMEDY,Italian,France,44435
642,Roula,1995,DRAMA,German,India,14719
643,Peanuts - Die Bank zahlt alles,1996,COMEDY,English,USA,96547
644,Happy Weekend,1996,COMEDY,Italian,India,40912
645,Nelly & Monsieur Arnaud,1995,DRAMA,French,Italy,10984
647,Courage Under Fire,1996,DRAMA|WAR,Italian,Italy,49648
648,Mission: Impossible,1996,ACTION|ADVENTURE|MYSTERY,French,Canada,70545
649,Cold Fever (? k?ldum klaka),1994,COMEDY|DRAMA,Spanish,Canada,7020
650,Moll Flanders,1996,DRAMA,Spanish,France,49656
651,"Superweib, Das",1996,COMEDY,English,UK,48461
652,"301, 302",1995,MYSTERY,Spanish,India,17381
653,Dragonheart,1996,ACTION|ADVENTURE|FANTASY,French,France,92183
654,Und keiner weint mir nach,1996,DRAMA|ROMANCE,German,France,41860
655,Mutters Courage,1995,COMEDY,German,USA,92568
656,Eddie,1996,COMEDY,English,Canada,69400
657,Yankee Zulu,1994,COMEDY|DRAMA,German,India,33263
658,Billy's Holiday,1995,DRAMA,Italian,Canada,85019
659,Purple Noon,1960,CRIME|THRILLER,Spanish,Italy,46128
660,August,1996,DRAMA,German,USA,12390
661,James and the Giant Peach,1996,ANIMATION|CHILDREN'S|MUSICAL,German,Italy,22150
662,Fear,1996,THRILLER,French,Canada,57016
663,Kids in the Hall: Brain Candy,1996,COMEDY,German,India,98937
664,Faithful,1996,COMEDY,German,UK,14013
665,Underground,1995,WAR,French,France,98931
666,All Things Fair,1996,DRAMA,Spanish,USA,77824
667,Bloodsport 2,1995,ACTION,French,India,29491
668,Pather Panchali,1955,DRAMA,German,France,59131
669,Aparajito,1956,DRAMA,English,India,51304
670,"World of Apu, The (Apur Sansar)",1959,DRAMA,English,Canada,54510
671,Mystery Science Theater 3000: The Movie,1996,COMEDY|SCI-FI,Italian,UK,14914
672,Tarantella,1995,DRAMA,Italian,Canada,17480
673,Space Jam,1996,ADVENTURE|ANIMATION|CHILDREN'S|COMEDY|FANTASY,German,USA,35323
674,Barbarella,1968,ADVENTURE|SCI-FI,Italian,India,69853
675,Hostile Intentions,1994,ACTION|DRAMA|THRILLER,Spanish,USA,39155
676,They Bite,1996,DRAMA,Italian,UK,33598
678,Some Folks Call It a Sling Blade,1993,DRAMA|THRILLER,English,UK,47473
679,"Run of the Country, The",1995,DRAMA,Spanish,USA,51460
680,Alphaville,1965,SCI-FI,Italian,Canada,10968
681,Clean Slate (Coup de Torchon),1981,CRIME,German,USA,64808
682,Tigrero: A Film That Was Never Made,1994,DOCUMENTARY|DRAMA,German,Italy,57170
683,"Eye of Vichy, The (Oeil de Vichy, L')",1993,DOCUMENTARY,Italian,Italy,57243
684,Windows,1980,DRAMA,Italian,USA,25053
685,It's My Party,1995,DRAMA,Spanish,France,63367
687,Country Life,1994,DRAMA|ROMANCE,Italian,Italy,42777
688,Operation Dumbo Drop,1995,ACTION|ADVENTURE|COMEDY|WAR,English,USA,85875
690,"Promise, The (Versprechen, Das)",1994,ROMANCE,English,Italy,3022
691,Mrs. Winterbourne,1996,COMEDY|ROMANCE,Italian,Canada,10010
692,Solo,1996,ACTION|SCI-FI|THRILLER,Italian,UK,74877
693,Under the Domin Tree (Etz Hadomim Tafus),1994,DRAMA,French,USA,76794
694,"Substitute, The",1996,ACTION,Italian,Italy,98682
695,True Crime,1995,MYSTERY|THRILLER,English,India,2337
696,Butterfly Kiss,1995,THRILLER,French,Italy,23657
697,Feeling Minnesota,1996,DRAMA|ROMANCE,Italian,India,49822
698,Delta of Venus,1994,DRAMA,English,India,86558
699,To Cross the Rubicon,1991,DRAMA,French,France,98376
700,Angus,1995,COMEDY,Italian,UK,54357
701,Daens,1992,DRAMA,Italian,India,60059
702,Faces,1968,DRAMA,Spanish,Canada,37017
703,Boys,1996,DRAMA,Italian,Italy,46661
704,"Quest, The",1996,ACTION|ADVENTURE,French,Canada,92686
705,Cosi,1996,COMEDY,English,France,79152
706,Sunset Park,1996,DRAMA,German,Canada,46634
707,Mulholland Falls,1996,CRIME|FILM|NOIR|THRILLER,French,Canada,81727
708,"Truth About Cats & Dogs, The",1996,COMEDY|ROMANCE,Spanish,India,75155
709,Oliver & Company,1988,ANIMATION|CHILDREN'S,Italian,France,14375
710,Celtic Pride,1996,COMEDY,German,Italy,80153
711,Flipper,1996,ADVENTURE|CHILDREN'S,German,India,81591
712,Captives,1994,DRAMA,Spanish,Italy,24180
713,Of Love and Shadows,1994,DRAMA,English,USA,11363
714,Dead Man,1995,WESTERN,English,USA,45074
715,"Horseman on the Roof, The (Hussard sur le toit, Le)",1995,DRAMA,French,Italy,70598
716,Switchblade Sisters,1975,CRIME,English,Italy,52778
717,Mouth to Mouth (Boca a boca),1995,COMEDY,French,Canada,23742
718,"Visitors, The (Les Visiteurs)",1993,COMEDY|SCI-FI,French,UK,25741
719,Multiplicity,1996,COMEDY,Spanish,Canada,43029
720,Wallace & Gromit: The Best of Aardman Animation,1996,ANIMATION,French,Canada,86664
721,Halfmoon (Paul Bowles - Halbmond),1995,DRAMA,German,Italy,56601
722,"Haunted World of Edward D. Wood Jr., The",1995,DOCUMENTARY,French,France,41097
723,Two Friends,1986,DRAMA,Italian,France,32496
724,"Craft, The",1996,DRAMA|HORROR,English,UK,30803
725,"Great White Hype, The",1996,COMEDY,Spanish,Canada,56764
726,Last Dance,1996,DRAMA,French,France,80477
727,War Stories,1995,DOCUMENTARY,Italian,UK,40646
728,Cold Comfort Farm,1995,COMEDY,German,UK,75498
729,"Institute Benjamenta, or This Dream People Call Human Life",1995,DRAMA,Italian,France,64680
730,"Low Life, The",1994,DRAMA,German,Italy,73254
731,Heaven's Prisoners,1996,MYSTERY|THRILLER,Spanish,France,46431
732,Original Gangstas,1996,CRIME,English,UK,92949
733,"Rock, The",1996,ACTION|ADVENTURE|THRILLER,German,USA,44686
734,Getting Away With Murder,1996,COMEDY,Spanish,France,89730
735,Cemetery Man (Dellamorte Dellamore),1994,COMEDY|HORROR,German,France,67669
736,Twister,1996,ACTION|ADVENTURE|ROMANCE|THRILLER,Spanish,USA,14045
737,Barb Wire,1996,ACTION|SCI-FI,Italian,Canada,7457
738,"Garcu, Le",1995,DRAMA,Spanish,Italy,88791
739,Honigmond,1996,COMEDY,Spanish,UK,30878
741,Ghost in the Shell (Kokaku kidotai),1995,ANIMATION|SCI-FI,English,UK,21730
742,Thinner,1996,HORROR|THRILLER,German,UK,24466
743,Spy Hard,1996,COMEDY,Italian,USA,10264
744,Brothers in Trouble,1995,DRAMA,English,Italy,73349
745,"Close Shave, A",1995,ANIMATION|COMEDY|THRILLER,Spanish,France,15228
746,Force of Evil,1948,FILM|NOIR,French,UK,33298
747,"Stupids, The",1996,COMEDY,Italian,Italy,16669
748,"Arrival, The",1996,ACTION|SCI-FI|THRILLER,Spanish,Canada,24576
749,"Man from Down Under, The",1943,DRAMA,Italian,India,22270
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1963,SCI-FI|WAR,Italian,Italy,94817
751,Careful,1992,COMEDY,English,USA,27021
752,Vermont Is For Lovers,1992,COMEDY|ROMANCE,Italian,UK,25375
753,"Month by the Lake, A",1995,COMEDY|DRAMA,Italian,India,78504
754,Gold Diggers: The Secret of Bear Mountain,1995,ADVENTURE|CHILDREN'S,Spanish,India,74922
755,Kim,1950,CHILDREN'S|DRAMA,French,India,84532
756,Carmen Miranda: Bananas Is My Business,1994,DOCUMENTARY,French,USA,7333
757,Ashes of Time,1994,DRAMA,Spanish,UK,43084
758,"Jar, The (Khomreh)",1992,DRAMA,French,Italy,32989
759,Maya Lin: A Strong Clear Vision,1994,DOCUMENTARY,English,USA,37353
760,Stalingrad,1993,WAR,English,France,23834
761,"Phantom, The",1996,ADVENTURE,Italian,Canada,87331
762,Striptease,1996,COMEDY|CRIME,Italian,Canada,16814
763,"Last of the High Kings, The (a.k.a. Summer Fling)",1996,DRAMA,German,India,83755
764,Heavy,1995,DRAMA|ROMANCE,German,India,76801
765,Jack,1996,COMEDY|DRAMA,French,USA,94964
766,I Shot Andy Warhol,1996,DRAMA,French,UK,17589
767,"Grass Harp, The",1995,DRAMA,English,UK,33647
768,Someone Else's America,1995,DRAMA,Italian,India,89089
769,Marlene Dietrich: Shadow and Light,1996,DOCUMENTARY,Italian,France,63957
770,Costa Brava,1946,DRAMA,Spanish,France,3460
771,"Vie est belle, La (Life is Rosey)",1987,COMEDY|DRAMA,Italian,USA,36327
772,Quartier Mozart,1992,COMEDY,Spanish,UK,44420
773,Touki Bouki (Journey of the Hyena),1973,DRAMA,Spanish,India,35590
774,Wend Kuuni (God's Gift),1982,DRAMA,German,USA,16911
775,Spirits of the Dead (Tre Passi nel Delirio),1968,HORROR,Italian,Canada,33243
776,Babyfever,1994,COMEDY|DRAMA,English,India,29984
